Booking date,Booking ID,Reservation date,Rate plan type,Number of rooms booked,Price
2019-10-30,5b696017-7148-4534-8297-aaf600d30b15,2019-11-09,Miscellaneous,1,36.9
2019-10-30,dae7fda3-0ff3-4f9f-a3e1-aaf600d79554,2019-12-11,Group,1,93
2019-10-30,d8486ae2-8ea3-4f4a-a456-aaf601000f36,2019-11-07,Miscellaneous,1,17
2019-10-30,427e9f5b-b575-47ef-bbaf-aaf600d30b15,2019-11-08,Miscellaneous,1,24.8
2019-10-30,442841b5-66c7-4efe-af24-aaf6012d548a,2019-11-09,Miscellaneous,1,33.8
2019-10-30,15b03be7-38ea-4dff-8d2f-aaf600d30b15,2019-11-09,Miscellaneous,1,36.9
2019-10-30,a869ac74-bd0b-4aec-a7d2-aaf601295fc7,2019-11-06,Miscellaneous,1,19
2019-10-30,112579a6-f173-41e0-8269-aaf6012a7206,2019-11-09,Miscellaneous,1,38.59
2019-10-30,9bde24ca-3504-4337-8fc4-aaf60029ac93,2019-12-03,Miscellaneous,1,16.97
2019-10-30,a869ac74-bd0b-4aec-a7d2-aaf601295fc7,2019-11-07,Miscellaneous,1,20
2019-10-30,396223b4-4139-4e14-97a1-aaf60064ce5d,2019-12-15,Miscellaneous,1,108
2019-10-30,396223b4-4139-4e14-97a1-aaf60064ce5d,2019-12-16,Miscellaneous,1,131.4
2019-10-30,ed74ef88-53fe-4eb6-9fa8-aaf600ddb192,2019-12-10,Miscellaneous,1,17.76
2019-10-30,a869ac74-bd0b-4aec-a7d2-aaf601295fc7,2019-11-05,Miscellaneous,1,21.7
2019-10-30,ed7299be-2b3e-4338-8bce-aaf600d7b6d7,2019-12-13,Miscellaneous,1,21.88
2019-10-30,af877066-e9dc-4846-ad4b-aaf6000356bd,2019-10-30,Miscellaneous,1,21.43
2019-10-30,8eb4d0d8-2539-4c2d-a8e4-aaf6012c43d3,2019-11-09,Miscellaneous,1,36.72
2019-10-30,60e91515-1daa-4c5b-9ba3-aaf60105ff39,2019-11-22,Miscellaneous,1,23.45
2019-10-30,e271078b-ca07-4a75-b44a-aaf6018a1a3c,2019-11-01,Miscellaneous,1,35.3
2019-10-30,16fe862c-ecde-414e-840c-aaf6012a7206,2019-11-09,Miscellaneous,1,38.59
2019-10-30,7b8eaba4-261a-4328-a58c-aaf60005233f,2019-10-29,Miscellaneous,1,23.3
2019-10-30,427e9f5b-b575-47ef-bbaf-aaf600d30b15,2019-11-09,Miscellaneous,1,36.9
2019-10-30,8eb4d0d8-2539-4c2d-a8e4-aaf6012c43d3,2019-11-08,Miscellaneous,1,25.92
2019-10-30,2049ba46-79aa-46a9-abe0-aaf60132fda8,2019-12-31,Miscellaneous,1,258.96
2019-10-30,c1b21fd2-96a5-4b32-a6ee-aaf600e0ad9e,2019-11-03,Miscellaneous,1,18.8
2019-10-30,0384e5a9-c275-4c69-94df-aaf6012a7206,2019-11-08,Miscellaneous,1,27.85
2019-10-30,dabbfbb5-ac7c-4538-b55f-aaf600d2df00,2019-10-30,Miscellaneous,1,21.43
2019-10-30,cac077a6-9121-4a60-ba07-aaf60132000d,2019-11-01,Miscellaneous,1,30.8
2019-10-30,ed74ef88-53fe-4eb6-9fa8-aaf600ddb192,2019-12-09,Miscellaneous,1,17.5
2019-10-30,73cd276e-fb8d-474d-a171-aaf60029ac93,2019-12-01,Miscellaneous,1,17.18
2019-10-30,674189fb-569b-4dc0-b51b-aaf600ec5791,2019-11-03,Miscellaneous,1,18.8
2019-10-30,2b9b33a4-0af4-4daa-9352-aaf6001b42db,2019-11-10,Miscellaneous,1,20
2019-10-30,73cd276e-fb8d-474d-a171-aaf60029ac93,2019-12-03,Miscellaneous,1,16.97
2019-10-30,d8486ae2-8ea3-4f4a-a456-aaf601000f36,2019-11-09,Miscellaneous,1,34.68
2019-10-30,a105cfe9-0aca-4ff1-b757-aaf6012d548a,2019-11-09,Miscellaneous,1,33.8
2019-10-30,ed74ef88-53fe-4eb6-9fa8-aaf600ddb192,2019-12-11,Miscellaneous,1,19.42
2019-10-30,73cd276e-fb8d-474d-a171-aaf60029ac93,2019-12-02,Miscellaneous,1,16.97
2019-10-30,70928cff-e3a0-46fe-a937-aaf6011539f1,2019-11-13,Miscellaneous,1,22
2019-10-30,a869ac74-bd0b-4aec-a7d2-aaf601295fc7,2019-11-08,Miscellaneous,1,28.8
2019-10-30,15b03be7-38ea-4dff-8d2f-aaf600d30b15,2019-11-08,Miscellaneous,1,24.8
2019-10-30,8bf73e48-a0ed-4868-ad6f-aaf6009ecf1d,2019-10-31,Miscellaneous,1,27.9
2019-10-30,9334379f-85d1-4777-9a96-aaf60173fc8b,2019-11-15,Miscellaneous,1,24.78
2019-10-30,3eb11242-3b23-4c84-bf18-aaf6010b9d2c,2019-11-06,Miscellaneous,1,15.69
2019-10-30,0384e5a9-c275-4c69-94df-aaf6012a7206,2019-11-09,Miscellaneous,1,38.58
2019-10-30,7f084db2-0834-42cf-9bc6-aaf600b8f241,2019-11-01,Miscellaneous,1,30.96
2019-10-30,8bf73e48-a0ed-4868-ad6f-aaf6009ecf1d,2019-11-01,Miscellaneous,1,35.5
2019-10-30,9334379f-85d1-4777-9a96-aaf60173fc8b,2019-11-14,Miscellaneous,1,20.12
2019-10-30,d8486ae2-8ea3-4f4a-a456-aaf601000f36,2019-11-08,Miscellaneous,1,24.48
2019-10-30,112579a6-f173-41e0-8269-aaf6012a7206,2019-11-08,Miscellaneous,1,27.85
2019-10-30,73cd276e-fb8d-474d-a171-aaf60029ac93,2019-12-04,Miscellaneous,1,17.14
2019-10-30,cac077a6-9121-4a60-ba07-aaf60132000d,2019-10-31,Miscellaneous,1,24.74
2019-10-30,b2804ba9-e39b-4a2a-9297-aaf600d79554,2019-12-11,Group,1,93
2019-10-30,3eb11242-3b23-4c84-bf18-aaf6010b9d2c,2019-11-07,Miscellaneous,1,16.55
2019-10-30,9bde24ca-3504-4337-8fc4-aaf60029ac93,2019-12-04,Miscellaneous,1,17.14
2019-10-30,2b9b33a4-0af4-4daa-9352-aaf6001b42db,2019-11-09,Miscellaneous,1,43
2019-10-30,ed7299be-2b3e-4338-8bce-aaf600d7b6d7,2019-12-14,Miscellaneous,1,23.77
2019-10-30,4584a51c-575b-4ea8-92c7-aaf60165fd7f,2019-11-08,Miscellaneous,1,147
2019-10-30,60e91515-1daa-4c5b-9ba3-aaf60105ff39,2019-11-23,Miscellaneous,1,29.11
2019-10-30,21a9a276-5a93-4a5d-a675-aaf60152c1f9,2019-11-09,Miscellaneous,1,33.8
2019-10-30,c1b21fd2-96a5-4b32-a6ee-aaf600e0ad9e,2019-11-04,Miscellaneous,1,18
2019-10-30,c1b21fd2-96a5-4b32-a6ee-aaf600e0ad9e,2019-11-07,Miscellaneous,1,18
2019-10-30,674189fb-569b-4dc0-b51b-aaf600ec5791,2019-11-01,Miscellaneous,1,35.3
2019-10-30,01cbd3c9-67bf-47ef-b9bd-aaf600f79376,2019-11-07,Miscellaneous,1,21
2019-10-30,9bde24ca-3504-4337-8fc4-aaf60029ac93,2019-12-02,Miscellaneous,1,16.97
2019-10-30,21a9a276-5a93-4a5d-a675-aaf60152c1f9,2019-11-08,Miscellaneous,1,23.9
2019-10-30,4f275368-a699-43c8-b228-aaf600ddb192,2019-12-09,Miscellaneous,1,17.5
2019-10-30,396223b4-4139-4e14-97a1-aaf60064ce5d,2019-12-14,Miscellaneous,1,163.8
2019-10-30,3eb11242-3b23-4c84-bf18-aaf6010b9d2c,2019-11-05,Miscellaneous,1,17.97
2019-10-30,c1b21fd2-96a5-4b32-a6ee-aaf600e0ad9e,2019-11-06,Miscellaneous,1,18
2019-10-30,802a7265-08af-452b-bcf0-aaf6007ebf22,2019-10-30,Miscellaneous,1,24.6
2019-10-30,16fe862c-ecde-414e-840c-aaf6012a7206,2019-11-08,Miscellaneous,1,27.85
2019-10-30,01cbd3c9-67bf-47ef-b9bd-aaf600f79376,2019-11-09,Miscellaneous,1,42.8
2019-10-30,01cbd3c9-67bf-47ef-b9bd-aaf600f79376,2019-11-06,Miscellaneous,1,20
2019-10-30,a105cfe9-0aca-4ff1-b757-aaf6012d548a,2019-11-08,Miscellaneous,1,23.9
2019-10-30,70928cff-e3a0-46fe-a937-aaf6011539f1,2019-11-11,Miscellaneous,1,20
2019-10-30,ed7299be-2b3e-4338-8bce-aaf600d7b6d7,2019-12-15,Miscellaneous,1,16.57
2019-10-30,d98e153a-7f58-4dda-abe3-aaf6009e17f6,2019-10-30,Miscellaneous,1,24.6
2019-10-30,4f275368-a699-43c8-b228-aaf600ddb192,2019-12-10,Miscellaneous,1,17.76
2019-10-30,442841b5-66c7-4efe-af24-aaf6012d548a,2019-11-08,Miscellaneous,1,23.9
2019-10-30,c1b21fd2-96a5-4b32-a6ee-aaf600e0ad9e,2019-11-05,Miscellaneous,1,20.6
2019-10-30,4f275368-a699-43c8-b228-aaf600ddb192,2019-12-11,Miscellaneous,1,19.42
2019-10-30,54cfe727-a396-49ed-9054-aaf6014674e2,2019-10-30,Miscellaneous,1,24.7
2019-10-30,5b696017-7148-4534-8297-aaf600d30b15,2019-11-08,Miscellaneous,1,24.8
2019-10-30,4584a51c-575b-4ea8-92c7-aaf60165fd7f,2019-11-09,Miscellaneous,1,220.2
2019-10-30,78fd18c5-baab-462f-a515-aaf60150a08b,2019-10-30,Miscellaneous,1,24.7
2019-10-30,60e91515-1daa-4c5b-9ba3-aaf60105ff39,2019-11-21,Miscellaneous,1,20.43
2019-10-30,9bde24ca-3504-4337-8fc4-aaf60029ac93,2019-12-01,Miscellaneous,1,17.18
2019-10-30,f57c1786-3532-416b-80f8-aaf60109c882,2019-10-30,Miscellaneous,1,21.51
2019-10-30,a105cfe9-0aca-4ff1-b757-aaf6012d548a,2019-11-07,Miscellaneous,1,16.55
2019-10-30,9334379f-85d1-4777-9a96-aaf60173fc8b,2019-11-16,Miscellaneous,1,33.03
2019-10-30,d8486ae2-8ea3-4f4a-a456-aaf601000f36,2019-11-10,Miscellaneous,1,16.15
2019-10-30,442841b5-66c7-4efe-af24-aaf6012d548a,2019-11-07,Miscellaneous,1,16.55
2019-10-30,70928cff-e3a0-46fe-a937-aaf6011539f1,2019-11-12,Miscellaneous,1,22.1
2019-10-30,01cbd3c9-67bf-47ef-b9bd-aaf600f79376,2019-11-08,Miscellaneous,1,30.3
2019-10-30,d8486ae2-8ea3-4f4a-a456-aaf601000f36,2019-11-11,Miscellaneous,1,16.15
2019-10-30,2b9b33a4-0af4-4daa-9352-aaf6001b42db,2019-11-11,Miscellaneous,1,20.4
2019-10-30,674189fb-569b-4dc0-b51b-aaf600ec5791,2019-11-02,Miscellaneous,1,40.7
2019-10-30,2b9b33a4-0af4-4daa-9352-aaf6001b42db,2019-11-08,Miscellaneous,1,30.6
2019-10-30,a869ac74-bd0b-4aec-a7d2-aaf601295fc7,2019-11-04,Miscellaneous,1,19.1
2019-10-29,9e0bfe8e-b74e-46cc-ad5b-aaf500aba01b,2019-10-29,Miscellaneous,1,22.2
2019-10-29,2b483cad-24e1-41b3-8ee8-aaf5009aaf7e,2019-10-31,Miscellaneous,1,24.32
2019-10-29,c01108d7-ecee-4fbb-abb7-aaf500a441d3,2019-12-29,Miscellaneous,1,36.52
2019-10-29,4f588153-7e58-4dac-ad09-aaf500a441d3,2019-12-28,Miscellaneous,1,35.81
2019-10-29,9f666d8c-a376-4176-a4ad-aaf500aed487,2019-10-30,Miscellaneous,1,21.43
2019-10-29,397e65d2-65e1-4595-a010-aaf5015622b5,2019-11-22,Miscellaneous,1,25.03
2019-10-29,1c68d79a-7223-422b-b26e-aaf50159e0e0,2019-12-08,Miscellaneous,1,17.26
2019-10-29,fa7d891c-cdfd-40b4-803e-aaf50172e23d,2019-11-08,Miscellaneous,1,30.6
2019-10-29,b296af95-4a3a-4317-9ec7-aaf5001196ee,2019-10-30,Miscellaneous,1,21.43
2019-10-29,20c624f9-6a70-42d1-b85a-aaf500a441d3,2019-12-26,Miscellaneous,1,27.39
2019-10-29,2b483cad-24e1-41b3-8ee8-aaf5009aaf7e,2019-10-30,Miscellaneous,1,21.43
2019-10-29,b2f55a08-9862-4bad-a81d-aaf5011e6b50,2019-11-16,Miscellaneous,1,33.11
2019-10-29,7671f568-2392-4c3b-ba5d-aaf500b8ce72,2019-10-30,Miscellaneous,1,24.6
2019-10-29,e7c707ad-0ef1-4c62-8079-aaf500cfa575,2019-12-08,Miscellaneous,1,124.8
2019-10-29,cbc8a4c8-950d-4943-a407-aaf5010d7c1e,2019-10-31,Miscellaneous,1,0
2019-10-29,01898f59-b245-41eb-8c2b-aaf5014cdb5a,2019-12-05,Miscellaneous,1,129
2019-10-29,a2ba26af-dbfe-4d20-bb1d-aaf500acdaab,2019-10-31,Miscellaneous,1,24.32
2019-10-29,b6aa0dd7-0bf4-49f3-a823-aaf50172e23d,2019-11-09,Miscellaneous,1,43
2019-10-29,c64b6b1f-3913-4348-985f-aaf5015c1833,2019-11-06,Miscellaneous,1,20.3
2019-10-29,397e65d2-65e1-4595-a010-aaf5015622b5,2019-11-24,Miscellaneous,1,16.72
2019-10-29,fa0818a0-3182-4cf1-9277-aaf5011e6b50,2019-11-15,Miscellaneous,1,24.95
2019-10-29,211c150d-934c-4f9d-ac90-aaf500859aab,2019-11-02,Miscellaneous,1,40.5
2019-10-29,01898f59-b245-41eb-8c2b-aaf5014cdb5a,2019-12-07,Miscellaneous,1,166.2
2019-10-29,211c150d-934c-4f9d-ac90-aaf500859aab,2019-11-04,Miscellaneous,1,18.28
2019-10-29,fa7d891c-cdfd-40b4-803e-aaf50172e23d,2019-11-09,Miscellaneous,1,43
2019-10-29,1c68d79a-7223-422b-b26e-aaf50159e0e0,2019-12-05,Miscellaneous,1,19.75
2019-10-29,fa0818a0-3182-4cf1-9277-aaf5011e6b50,2019-11-16,Miscellaneous,1,33.11
2019-10-29,20e619c8-a7f5-4ed1-b065-aaf5015dc532,2019-11-15,Miscellaneous,1,24.95
2019-10-29,20e619c8-a7f5-4ed1-b065-aaf5015dc532,2019-11-14,Miscellaneous,1,20.25
2019-10-29,b296af95-4a3a-4317-9ec7-aaf5001196ee,2019-10-29,Miscellaneous,1,19.34
2019-10-29,1c68d79a-7223-422b-b26e-aaf50159e0e0,2019-12-07,Miscellaneous,1,25.48
2019-10-29,397e65d2-65e1-4595-a010-aaf5015622b5,2019-11-21,Miscellaneous,1,21.84
2019-10-29,20c624f9-6a70-42d1-b85a-aaf500a441d3,2019-12-29,Miscellaneous,1,36.52
2019-10-29,a2ba26af-dbfe-4d20-bb1d-aaf500acdaab,2019-11-01,Miscellaneous,1,30.96
2019-10-29,4f588153-7e58-4dac-ad09-aaf500a441d3,2019-12-29,Miscellaneous,1,36.5
2019-10-29,4f588153-7e58-4dac-ad09-aaf500a441d3,2019-12-26,Miscellaneous,1,27.39
2019-10-29,211c150d-934c-4f9d-ac90-aaf500859aab,2019-11-08,Miscellaneous,1,27.54
2019-10-29,9e0bfe8e-b74e-46cc-ad5b-aaf500aba01b,2019-10-30,Miscellaneous,1,24.6
2019-10-29,6403319b-3dfe-4992-b1ad-aaf500b8ce72,2019-10-30,Miscellaneous,1,24.6
2019-10-29,211c150d-934c-4f9d-ac90-aaf500859aab,2019-11-05,Miscellaneous,1,20.7
2019-10-29,211c150d-934c-4f9d-ac90-aaf500859aab,2019-11-06,Miscellaneous,1,18.28
2019-10-29,c64b6b1f-3913-4348-985f-aaf5015c1833,2019-11-07,Miscellaneous,1,21.3
2019-10-29,1c68d79a-7223-422b-b26e-aaf50159e0e0,2019-12-06,Miscellaneous,1,24.57
2019-10-29,864501c3-85c9-4422-9893-aaf5015c24ac,2019-11-08,Miscellaneous,1,24.14
2019-10-29,20e619c8-a7f5-4ed1-b065-aaf5015dc532,2019-11-16,Miscellaneous,1,33.11
2019-10-29,211c150d-934c-4f9d-ac90-aaf500859aab,2019-11-07,Miscellaneous,1,19.17
2019-10-29,92722e1f-3617-4cb2-8b25-aaf5010fea41,2019-10-29,Miscellaneous,1,24.5
2019-10-29,b2f55a08-9862-4bad-a81d-aaf5011e6b50,2019-11-15,Miscellaneous,1,24.95
2019-10-29,20c624f9-6a70-42d1-b85a-aaf500a441d3,2019-12-27,Miscellaneous,1,33.95
2019-10-29,c01108d7-ecee-4fbb-abb7-aaf500a441d3,2019-12-27,Miscellaneous,1,33.95
2019-10-29,a2b0a310-1a65-4563-b3d0-aaf50159f3fe,2019-10-29,Miscellaneous,1,19.34
2019-10-29,c01108d7-ecee-4fbb-abb7-aaf500a441d3,2019-12-28,Miscellaneous,1,35.81
2019-10-29,cc91cbe9-d78a-4c18-adac-aaf501608a7f,2019-10-30,Miscellaneous,1,24.6
2019-10-29,e7c707ad-0ef1-4c62-8079-aaf500cfa575,2019-12-07,Miscellaneous,1,190.2
2019-10-29,e62e9521-a381-4480-88f4-aaf5001668d2,2019-11-12,Miscellaneous,1,21.2
2019-10-29,9f666d8c-a376-4176-a4ad-aaf500aed487,2019-10-29,Miscellaneous,1,19.34
2019-10-29,4f588153-7e58-4dac-ad09-aaf500a441d3,2019-12-27,Miscellaneous,1,33.95
2019-10-29,20c624f9-6a70-42d1-b85a-aaf500a441d3,2019-12-28,Miscellaneous,1,35.81
2019-10-29,8ed0e482-ced6-48cd-a6b6-aaf500f0398f,2019-11-03,Miscellaneous,1,18.9
2019-10-29,01898f59-b245-41eb-8c2b-aaf5014cdb5a,2019-12-06,Miscellaneous,1,160.2
2019-10-29,e7c707ad-0ef1-4c62-8079-aaf500cfa575,2019-12-06,Miscellaneous,1,177.6
2019-10-29,b296af95-4a3a-4317-9ec7-aaf5001196ee,2019-10-31,Miscellaneous,1,24.32
2019-10-29,397e65d2-65e1-4595-a010-aaf5015622b5,2019-11-23,Miscellaneous,1,30.55
2019-10-29,43d2340d-4bd8-4fc0-90d7-aaf500cf9565,2019-10-29,Miscellaneous,1,19.34
2019-10-29,d53b1efd-ea8a-4733-b44f-aaf5011e6b50,2019-11-15,Miscellaneous,1,24.95
2019-10-29,2b483cad-24e1-41b3-8ee8-aaf5009aaf7e,2019-10-29,Miscellaneous,1,19.34
2019-10-29,b6aa0dd7-0bf4-49f3-a823-aaf50172e23d,2019-11-08,Miscellaneous,1,30.6
2019-10-29,c64b6b1f-3913-4348-985f-aaf5015c1833,2019-11-05,Miscellaneous,1,23
2019-10-29,211c150d-934c-4f9d-ac90-aaf500859aab,2019-11-03,Miscellaneous,1,18.9
2019-10-29,c01108d7-ecee-4fbb-abb7-aaf500a441d3,2019-12-26,Miscellaneous,1,27.39
2019-10-29,d53b1efd-ea8a-4733-b44f-aaf5011e6b50,2019-11-16,Miscellaneous,1,33.11
2019-10-28,1e1cbc21-ee47-4334-8cb3-aaf4009f65ed,2019-10-28,Miscellaneous,1,16.9
2019-10-28,42a8db4e-6c19-470c-acea-aaf40012efb5,2019-11-01,Miscellaneous,1,28.99
2019-10-28,5208ef87-4bd5-4dd1-b217-aaf400dcf345,2019-11-06,Miscellaneous,1,19.4
2019-10-28,3a6208ce-7cc0-4810-b637-aaf40167725f,2019-11-17,Miscellaneous,1,15
2019-10-28,734d24a0-e07f-4a8a-998e-aaf400b36276,2019-10-29,Miscellaneous,1,22.2
2019-10-28,f81086a1-f66a-4997-ae24-aaf4016febd9,2019-12-10,Miscellaneous,1,17.76
2019-10-28,2aabceed-9408-40ed-ab3a-aaf4017e6c98,2019-10-29,Miscellaneous,1,19.34
2019-10-28,059759b2-5cdb-4092-a946-aaf40161ac3f,2019-12-02,Miscellaneous,1,129
2019-10-28,3a6208ce-7cc0-4810-b637-aaf40167725f,2019-11-14,Miscellaneous,1,15
2019-10-28,fdfe3b7e-f0d1-469a-8a42-aaf400c9a888,2019-12-11,Miscellaneous,1,22.39
2019-10-28,cc574123-370d-4610-8a00-aaf401530a80,2019-11-04,Miscellaneous,1,16.04
2019-10-28,66e0862c-0aa0-4950-9429-aaf400cc70ea,2019-10-28,Miscellaneous,1,16.93
2019-10-28,16f318c9-4710-46af-a8af-aaf4014b0568,2019-12-09,Miscellaneous,1,19.7
2019-10-28,92973428-5c86-40d9-965b-aaf400e1d34f,2019-10-28,Miscellaneous,1,16.93
2019-10-28,4c7b957d-0629-4045-90db-aaf40095b78e,2019-10-31,Miscellaneous,1,22.12
2019-10-28,b529cf5a-6e6d-44af-8fda-aaf401672411,2019-11-10,Miscellaneous,1,15
2019-10-28,2c8eba20-0202-4a27-8516-aaf400bf98e5,2019-10-30,Miscellaneous,1,24.5
2019-10-28,d86616fc-72b9-4a0a-af1e-aaf4000d3b33,2019-11-28,Miscellaneous,1,19.85
2019-10-28,3a6208ce-7cc0-4810-b637-aaf40167725f,2019-11-13,Miscellaneous,1,15
2019-10-28,7da145f0-4a9c-4a23-8459-aaf400b36276,2019-10-29,Miscellaneous,1,22.2
2019-10-28,9e7b9281-0bd4-4cff-9413-aaf40165bba0,2019-10-31,Miscellaneous,1,15
2019-10-28,221c5df6-f3d5-4dfc-9816-aaf400ee1d95,2019-10-28,Miscellaneous,1,21.5
2019-10-28,3d5bdebe-5e08-459b-9ffd-aaf400068337,2019-10-29,Miscellaneous,1,19.31
2019-10-28,f81086a1-f66a-4997-ae24-aaf4016febd9,2019-12-09,Miscellaneous,1,17.5
2019-10-28,3a6208ce-7cc0-4810-b637-aaf40167725f,2019-11-16,Miscellaneous,1,15
2019-10-28,3a6208ce-7cc0-4810-b637-aaf40167725f,2019-11-15,Miscellaneous,1,15
2019-10-28,cc574123-370d-4610-8a00-aaf401530a80,2019-11-05,Miscellaneous,1,18.15
2019-10-28,9e7b9281-0bd4-4cff-9413-aaf40165bba0,2019-10-29,Miscellaneous,1,15
2019-10-28,cc574123-370d-4610-8a00-aaf401530a80,2019-11-06,Miscellaneous,1,16.04
2019-10-28,2aabceed-9408-40ed-ab3a-aaf4017e6c98,2019-10-31,Miscellaneous,1,24.32
2019-10-28,1e5899e9-6fd3-4772-8648-aaf400bf98e5,2019-10-29,Miscellaneous,1,22.2
2019-10-28,c3784d66-4b80-415d-803d-aaf400bad7c8,2019-10-29,Miscellaneous,1,19.31
2019-10-28,cf5a39ee-7651-451c-b702-aaf4016febd9,2019-12-10,Miscellaneous,1,17.76
2019-10-28,1e5899e9-6fd3-4772-8648-aaf400bf98e5,2019-10-30,Miscellaneous,1,24.5
2019-10-28,250aa68b-9b0b-4d26-adb8-aaf400add251,2019-11-07,Miscellaneous,1,103.14
2019-10-28,4c7b957d-0629-4045-90db-aaf40095b78e,2019-11-01,Miscellaneous,1,28.99
2019-10-28,7da145f0-4a9c-4a23-8459-aaf400b36276,2019-10-28,Miscellaneous,1,19.4
2019-10-28,1e5899e9-6fd3-4772-8648-aaf400bf98e5,2019-10-31,Miscellaneous,1,25.4
2019-10-28,b529cf5a-6e6d-44af-8fda-aaf401672411,2019-11-11,Miscellaneous,1,15
2019-10-28,d86616fc-72b9-4a0a-af1e-aaf4000d3b33,2019-11-29,Miscellaneous,1,24.58
2019-10-28,65edf5c9-021b-4909-ba07-aaf401681ac8,2019-11-26,Miscellaneous,1,15
2019-10-28,667ff257-d578-4fe1-86ec-aaf4016df7ce,2019-11-02,Miscellaneous,1,34.86
2019-10-28,248ad1d3-7553-4b0e-94e1-aaf4008e127e,2019-10-28,Miscellaneous,1,16.9
2019-10-28,e4855e7a-5383-4ced-84aa-aaf400c9a888,2019-12-12,Miscellaneous,1,21.48
2019-10-28,f93d3a12-5738-4697-b3d3-aaf40053158a,2019-11-08,Miscellaneous,1,25
2019-10-28,221c5df6-f3d5-4dfc-9816-aaf400ee1d95,2019-10-30,Miscellaneous,1,27.7
2019-10-28,8d4ea255-78f0-4a57-a841-aaf400c9a888,2019-12-12,Miscellaneous,1,21.48
2019-10-28,3d5bdebe-5e08-459b-9ffd-aaf400068337,2019-10-30,Miscellaneous,1,21.36
2019-10-28,d86616fc-72b9-4a0a-af1e-aaf4000d3b33,2019-11-27,Miscellaneous,1,16.95
2019-10-28,221c5df6-f3d5-4dfc-9816-aaf400ee1d95,2019-10-29,Miscellaneous,1,24.5
2019-10-28,2c8eba20-0202-4a27-8516-aaf400bf98e5,2019-10-31,Miscellaneous,1,25.4
2019-10-28,1bb7c58d-9253-49de-9b07-aaf40160a459,2019-11-23,Miscellaneous,1,172.92
2019-10-28,059759b2-5cdb-4092-a946-aaf40161ac3f,2019-11-30,Miscellaneous,1,212.4
2019-10-28,cf5a39ee-7651-451c-b702-aaf4016febd9,2019-12-09,Miscellaneous,1,17.5
2019-10-28,b712262c-4516-4b6b-b6ae-aaf400db0cdc,2019-11-01,Miscellaneous,1,38.5
2019-10-28,65edf5c9-021b-4909-ba07-aaf401681ac8,2019-11-27,Miscellaneous,1,15
2019-10-28,1e5899e9-6fd3-4772-8648-aaf400bf98e5,2019-11-01,Miscellaneous,1,35.5
2019-10-28,23aded56-0bae-4edb-9f9a-aaf400cc91fd,2019-10-30,Miscellaneous,1,21.43
2019-10-28,fde3504a-3707-4d34-8b1d-aaf400bad7c8,2019-10-29,Miscellaneous,1,19.31
2019-10-28,086003c3-52c1-49ef-933e-aaf400c94016,2019-11-11,Miscellaneous,1,99
2019-10-28,7da145f0-4a9c-4a23-8459-aaf400b36276,2019-10-30,Miscellaneous,1,24.5
2019-10-28,22e0920f-55ed-4040-9f61-aaf4000a4500,2019-11-27,Miscellaneous,1,16.95
2019-10-28,2b0b2f87-48f6-4e16-8655-aaf4017e6c98,2019-10-30,Miscellaneous,1,21.43
2019-10-28,c3784d66-4b80-415d-803d-aaf400bad7c8,2019-10-28,Miscellaneous,1,16.9
2019-10-28,2c8eba20-0202-4a27-8516-aaf400bf98e5,2019-11-01,Miscellaneous,1,35.5
2019-10-28,af836680-33ce-48ab-9cc3-aaf4016923c8,2019-10-28,Miscellaneous,1,21.5
2019-10-28,f93d3a12-5738-4697-b3d3-aaf40053158a,2019-11-09,Miscellaneous,1,37.1
2019-10-28,734d24a0-e07f-4a8a-998e-aaf400b36276,2019-10-28,Miscellaneous,1,19.4
2019-10-28,16f318c9-4710-46af-a8af-aaf4014b0568,2019-12-08,Miscellaneous,1,20.1
2019-10-28,b529cf5a-6e6d-44af-8fda-aaf401672411,2019-11-08,Miscellaneous,1,15
2019-10-28,a26816a2-462f-46c9-aebd-aaf401062e53,2019-11-16,Miscellaneous,1,33.11
2019-10-28,086003c3-52c1-49ef-933e-aaf400c94016,2019-11-12,Miscellaneous,1,114.6
2019-10-28,b1e469d6-8781-4406-a1ff-aaf400db0cdc,2019-11-01,Miscellaneous,1,38.5
2019-10-28,9e7b9281-0bd4-4cff-9413-aaf40165bba0,2019-11-01,Miscellaneous,1,15
2019-10-28,7da145f0-4a9c-4a23-8459-aaf400b36276,2019-10-31,Miscellaneous,1,25.4
2019-10-28,667ff257-d578-4fe1-86ec-aaf4016df7ce,2019-11-03,Miscellaneous,1,19.7
2019-10-28,7eb796b2-bf28-4638-a045-aaf400bf98e5,2019-10-29,Miscellaneous,1,22.2
2019-10-28,65edf5c9-021b-4909-ba07-aaf401681ac8,2019-11-28,Miscellaneous,1,15
2019-10-28,059759b2-5cdb-4092-a946-aaf40161ac3f,2019-12-01,Miscellaneous,1,130.8
2019-10-28,fde3504a-3707-4d34-8b1d-aaf400bad7c8,2019-10-28,Miscellaneous,1,16.9
2019-10-28,2aabceed-9408-40ed-ab3a-aaf4017e6c98,2019-10-30,Miscellaneous,1,21.43
2019-10-28,b529cf5a-6e6d-44af-8fda-aaf401672411,2019-11-09,Miscellaneous,1,15
2019-10-28,3d5bdebe-5e08-459b-9ffd-aaf400068337,2019-11-01,Miscellaneous,1,28.99
2019-10-28,7eb796b2-bf28-4638-a045-aaf400bf98e5,2019-10-30,Miscellaneous,1,24.5
