,Price,Reservation date,Room type,Hotel name
3065,28.6,2023-01-30,,
3066,26.3,2023-01-30,Twin room,
3067,270.0,2023-01-30,Luxury suite,Hotel B
3068,22.9,2023-01-30,Large dorm,Hostel B
3069,32.5,2023-01-30,Female dorm,Hostel A
3070,33.2,2023-01-30,Single room,
3071,130.0,2023-01-30,Studio,Hotel D
3072,18.4,2023-01-30,,Hotel C
3073,16.9,2023-01-30,Twin room,Hotel C
3074,250.0,2023-01-30,Family room,Hotel B
3075,30.0,2023-01-30,Male dorm,Hostel A
3076,33.3,2023-01-29,Single room,
3077,18.4,2023-01-29,,Hotel C
3078,32.5,2023-01-29,Female dorm,Hostel A
3079,223.0,2023-01-29,Family room,Hotel B
3080,130.0,2023-01-29,Studio,Hotel D
3081,243.0,2023-01-29,Luxury suite,Hotel B
3082,21.3,2023-01-29,Single room,Hotel C
3083,30.0,2023-01-29,Male dorm,Hostel A
3084,16.9,2023-01-29,Twin room,Hotel C
3085,23.0,2023-01-29,Large dorm,Hostel B
3086,26.4,2023-01-29,Twin room,
3087,28.7,2023-01-29,,
3088,32.3,2023-01-28,,
3089,25.4,2023-01-28,Single room,Hotel C
3090,34.0,2023-01-28,Large dorm,Hostel B
3091,270.0,2023-01-28,Luxury suite,Hotel B
3092,20.1,2023-01-28,Twin room,Hotel C
3093,44.0,2023-01-28,Male dorm,Hostel A
3094,21.9,2023-01-28,,Hotel C
3095,37.5,2023-01-28,Single room,
3096,182.0,2023-01-28,Studio,Hotel D
3097,250.0,2023-01-28,Family room,Hotel B
3098,29.7,2023-01-28,Twin room,
3099,50.0,2023-01-28,Female dorm,Hostel A
3100,20.1,2023-01-27,Twin room,Hotel C
3101,21.9,2023-01-27,,Hotel C
3102,270.0,2023-01-27,Luxury suite,Hotel B
3103,50.0,2023-01-27,Female dorm,Hostel A
3104,217.0,2023-01-27,Studio,Hotel D
3105,44.0,2023-01-27,Male dorm,Hostel A
3106,250.0,2023-01-27,Family room,Hotel B
3107,29.7,2023-01-27,Twin room,
3108,34.0,2023-01-27,Large dorm,Hostel B
3109,32.3,2023-01-27,,
3110,25.4,2023-01-27,Single room,Hotel C
3111,37.5,2023-01-27,Single room,
3112,34.7,2023-01-26,Single room,
3113,296.0,2023-01-26,Luxury suite,Hotel B
3114,27.5,2023-01-26,Twin room,
3115,18.9,2023-01-26,Twin room,Hotel C
3116,23.8,2023-01-26,Single room,Hotel C
3117,30.0,2023-01-26,Male dorm,Hostel A
3118,20.5,2023-01-26,,Hotel C
3119,130.0,2023-01-26,Studio,Hotel D
3120,25.9,2023-01-26,Large dorm,Hostel B
3121,29.9,2023-01-26,,
3122,276.0,2023-01-26,Family room,Hotel B
3123,32.5,2023-01-26,Female dorm,Hostel A
3124,19.1,2023-01-25,,Hotel C
3125,25.2,2023-01-25,Twin room,
3126,30.0,2023-01-25,Male dorm,Hostel A
3127,32.5,2023-01-25,Female dorm,Hostel A
3128,17.6,2023-01-25,Twin room,Hotel C
3129,314.0,2023-01-25,Luxury suite,Hotel B
3130,25.0,2023-01-25,Large dorm,Hostel B
3131,130.0,2023-01-25,Studio,Hotel D
3132,27.4,2023-01-25,,
3133,22.2,2023-01-25,Single room,Hotel C
3134,294.0,2023-01-25,Family room,Hotel B
3135,31.8,2023-01-25,Single room,
3136,19.1,2023-01-24,,Hotel C
3137,17.6,2023-01-24,Twin room,Hotel C
3138,131.0,2023-01-24,Studio,Hotel D
3139,23.0,2023-01-24,Large dorm,Hostel B
3140,263.0,2023-01-24,Family room,Hotel B
3141,22.2,2023-01-24,Single room,Hotel C
3142,27.4,2023-01-24,,
3143,31.8,2023-01-24,Single room,
3144,32.5,2023-01-24,Female dorm,Hostel A
3145,25.2,2023-01-24,Twin room,
3146,30.0,2023-01-24,Male dorm,Hostel A
3147,283.0,2023-01-24,Luxury suite,Hotel B
3148,21.3,2023-01-23,Single room,Hotel C
3149,18.4,2023-01-23,,Hotel C
3150,131.0,2023-01-23,Studio,Hotel D
3151,283.0,2023-01-23,Luxury suite,Hotel B
3152,32.0,2023-01-23,Single room,
3153,32.5,2023-01-23,Female dorm,Hostel A
3154,16.9,2023-01-23,Twin room,Hotel C
3155,23.0,2023-01-23,Large dorm,Hostel B
3156,30.0,2023-01-23,Male dorm,Hostel A
3157,263.0,2023-01-23,Family room,Hotel B
3158,27.6,2023-01-23,,
3159,25.4,2023-01-23,Twin room,
3160,21.3,2023-01-22,Single room,Hotel C
3161,27.6,2023-01-22,,
3162,283.0,2023-01-22,Luxury suite,Hotel B
3163,18.4,2023-01-22,,Hotel C
3164,25.4,2023-01-22,Twin room,
3165,263.0,2023-01-22,Family room,Hotel B
3166,23.0,2023-01-22,Large dorm,Hostel B
3167,30.0,2023-01-22,Male dorm,Hostel A
3168,32.5,2023-01-22,Female dorm,Hostel A
3169,32.0,2023-01-22,Single room,
3170,16.9,2023-01-22,Twin room,Hotel C
3171,130.0,2023-01-22,Studio,Hotel D
3172,160.0,2023-01-21,Studio,Hotel D
3173,276.0,2023-01-21,Family room,Hotel B
3174,20.1,2023-01-21,Twin room,Hotel C
3175,30.4,2023-01-21,Twin room,
3176,50.0,2023-01-21,Female dorm,Hostel A
3177,33.0,2023-01-21,,
3178,25.4,2023-01-21,Single room,Hotel C
3179,44.0,2023-01-21,Male dorm,Hostel A
3180,34.0,2023-01-21,Large dorm,Hostel B
3181,21.9,2023-01-21,,Hotel C
3182,38.3,2023-01-21,Single room,
3183,296.0,2023-01-21,Luxury suite,Hotel B
3184,296.0,2023-01-20,Luxury suite,Hotel B
3185,50.0,2023-01-20,Female dorm,Hostel A
3186,34.0,2023-01-20,Large dorm,Hostel B
3187,44.0,2023-01-20,Male dorm,Hostel A
3188,276.0,2023-01-20,Family room,Hotel B
3189,25.4,2023-01-20,Single room,Hotel C
3190,29.7,2023-01-20,Twin room,
3191,32.3,2023-01-20,,
3192,37.5,2023-01-20,Single room,
3193,21.9,2023-01-20,,Hotel C
3194,20.1,2023-01-20,Twin room,Hotel C
3195,157.0,2023-01-20,Studio,Hotel D
3196,23.8,2023-01-19,Single room,Hotel C
3197,18.9,2023-01-19,Twin room,Hotel C
3198,296.0,2023-01-19,Luxury suite,Hotel B
3199,32.5,2023-01-19,Female dorm,Hostel A
3200,127.0,2023-01-19,Studio,Hotel D
3201,20.5,2023-01-19,,Hotel C
3202,34.7,2023-01-19,Single room,
3203,276.0,2023-01-19,Family room,Hotel B
3204,27.5,2023-01-19,Twin room,
3205,27.0,2023-01-19,Large dorm,Hostel B
3206,30.0,2023-01-19,Male dorm,Hostel A
3207,29.9,2023-01-19,,
3208,22.2,2023-01-18,Single room,Hotel C
3209,25.0,2023-01-18,Large dorm,Hostel B
3210,296.0,2023-01-18,Luxury suite,Hotel B
3211,27.4,2023-01-18,,
3212,40.0,2023-01-18,Female dorm,Hostel A
3213,19.1,2023-01-18,,Hotel C
3214,36.0,2023-01-18,Male dorm,Hostel A
3215,31.8,2023-01-18,Single room,
3216,276.0,2023-01-18,Family room,Hotel B
3217,127.0,2023-01-18,Studio,Hotel D
3218,25.2,2023-01-18,Twin room,
3219,17.6,2023-01-18,Twin room,Hotel C
3220,23.0,2023-01-17,Large dorm,Hostel B
3221,276.0,2023-01-17,Family room,Hotel B
3222,40.0,2023-01-17,Female dorm,Hostel A
3223,17.6,2023-01-17,Twin room,Hotel C
3224,27.4,2023-01-17,,
3225,22.2,2023-01-17,Single room,Hotel C
3226,25.2,2023-01-17,Twin room,
3227,31.8,2023-01-17,Single room,
3228,296.0,2023-01-17,Luxury suite,Hotel B
3229,19.1,2023-01-17,,Hotel C
3230,36.0,2023-01-17,Male dorm,Hostel A
3231,127.0,2023-01-17,Studio,Hotel D
3232,276.0,2023-01-16,Family room,Hotel B
3233,40.0,2023-01-16,Female dorm,Hostel A
3234,23.0,2023-01-16,Large dorm,Hostel B
3235,28.8,2023-01-16,,
3236,296.0,2023-01-16,Luxury suite,Hotel B
3237,21.3,2023-01-16,Single room,Hotel C
3238,127.0,2023-01-16,Studio,Hotel D
3239,33.4,2023-01-16,Single room,
3240,26.5,2023-01-16,Twin room,
3241,16.9,2023-01-16,Twin room,Hotel C
3242,18.4,2023-01-16,,Hotel C
3243,36.0,2023-01-16,Male dorm,Hostel A
3244,26.5,2023-01-15,Twin room,
3245,40.0,2023-01-15,Female dorm,Hostel A
3246,16.9,2023-01-15,Twin room,Hotel C
3247,283.0,2023-01-15,Luxury suite,Hotel B
3248,18.4,2023-01-15,,Hotel C
3249,28.8,2023-01-15,,
3250,127.0,2023-01-15,Studio,Hotel D
3251,33.4,2023-01-15,Single room,
3252,263.0,2023-01-15,Family room,Hotel B
3253,23.0,2023-01-15,Large dorm,Hostel B
3254,21.3,2023-01-15,Single room,Hotel C
3255,36.0,2023-01-15,Male dorm,Hostel A
3256,33.0,2023-01-14,,
3257,20.1,2023-01-14,Twin room,Hotel C
3258,34.0,2023-01-14,Large dorm,Hostel B
3259,25.4,2023-01-14,Single room,Hotel C
3260,283.0,2023-01-14,Luxury suite,Hotel B
3261,50.0,2023-01-14,Female dorm,Hostel A
3262,156.0,2023-01-14,Studio,Hotel D
3263,263.0,2023-01-14,Family room,Hotel B
3264,21.9,2023-01-14,,Hotel C
3265,44.0,2023-01-14,Male dorm,Hostel A
3266,30.4,2023-01-14,Twin room,
3267,38.3,2023-01-14,Single room,
3268,21.9,2023-01-13,,Hotel C
3269,263.0,2023-01-13,Family room,Hotel B
3270,25.4,2023-01-13,Single room,Hotel C
3271,34.0,2023-01-13,Large dorm,Hostel B
3272,44.0,2023-01-13,Male dorm,Hostel A
3273,20.1,2023-01-13,Twin room,Hotel C
3274,32.3,2023-01-13,,
3275,283.0,2023-01-13,Luxury suite,Hotel B
3276,29.7,2023-01-13,Twin room,
3277,37.5,2023-01-13,Single room,
3278,162.0,2023-01-13,Studio,Hotel D
3279,50.0,2023-01-13,Female dorm,Hostel A
3280,30.0,2023-01-12,Male dorm,Hostel A
3281,34.7,2023-01-12,Single room,
3282,283.0,2023-01-12,Luxury suite,Hotel B
3283,132.0,2023-01-12,Studio,Hotel D
3284,27.0,2023-01-12,Large dorm,Hostel B
3285,32.5,2023-01-12,Female dorm,Hostel A
3286,29.9,2023-01-12,,
3287,20.5,2023-01-12,,Hotel C
3288,27.5,2023-01-12,Twin room,
3289,18.9,2023-01-12,Twin room,Hotel C
3290,23.8,2023-01-12,Single room,Hotel C
3291,263.0,2023-01-12,Family room,Hotel B
3292,31.8,2023-01-11,Single room,
3293,32.5,2023-01-11,Female dorm,Hostel A
3294,19.1,2023-01-11,,Hotel C
3295,27.4,2023-01-11,,
3296,17.6,2023-01-11,Twin room,Hotel C
3297,290.0,2023-01-11,Family room,Hotel B
3298,25.2,2023-01-11,Twin room,
3299,310.0,2023-01-11,Luxury suite,Hotel B
3300,134.0,2023-01-11,Studio,Hotel D
3301,30.0,2023-01-11,Male dorm,Hostel A
3302,25.0,2023-01-11,Large dorm,Hostel B
3303,22.2,2023-01-11,Single room,Hotel C
3304,290.0,2023-01-10,Family room,Hotel B
3305,31.8,2023-01-10,Single room,
3306,127.0,2023-01-10,Studio,Hotel D
3307,23.0,2023-01-10,Large dorm,Hostel B
3308,310.0,2023-01-10,Luxury suite,Hotel B
3309,17.6,2023-01-10,Twin room,Hotel C
3310,19.1,2023-01-10,,Hotel C
3311,27.4,2023-01-10,,
3312,25.2,2023-01-10,Twin room,
3313,30.0,2023-01-10,Male dorm,Hostel A
3314,22.2,2023-01-10,Single room,Hotel C
3315,32.5,2023-01-10,Female dorm,Hostel A
3316,32.7,2023-01-09,Single room,
3317,126.0,2023-01-09,Studio,Hotel D
3318,18.4,2023-01-09,,Hotel C
3319,25.9,2023-01-09,Twin room,
3320,32.5,2023-01-09,Female dorm,Hostel A
3321,21.3,2023-01-09,Single room,Hotel C
3322,16.9,2023-01-09,Twin room,Hotel C
3323,250.0,2023-01-09,Family room,Hotel B
3324,270.0,2023-01-09,Luxury suite,Hotel B
3325,28.2,2023-01-09,,
3326,30.0,2023-01-09,Male dorm,Hostel A
3327,23.0,2023-01-09,Large dorm,Hostel B
3328,223.0,2023-01-08,Family room,Hotel B
3329,30.0,2023-01-08,Male dorm,Hostel A
3330,16.9,2023-01-08,Twin room,Hotel C
3331,243.0,2023-01-08,Luxury suite,Hotel B
3332,32.5,2023-01-08,Female dorm,Hostel A
3333,32.7,2023-01-08,Single room,
3334,25.9,2023-01-08,Twin room,
3335,28.2,2023-01-08,,
3336,21.3,2023-01-08,Single room,Hotel C
3337,18.4,2023-01-08,,Hotel C
3338,23.0,2023-01-08,Large dorm,Hostel B
3339,126.0,2023-01-08,Studio,Hotel D
3340,34.0,2023-01-07,Large dorm,Hostel B
3341,20.1,2023-01-07,Twin room,Hotel C
3342,310.0,2023-01-07,Luxury suite,Hotel B
3343,35.9,2023-01-07,,
3344,21.9,2023-01-07,,Hotel C
3345,41.6,2023-01-07,Single room,
3346,156.0,2023-01-07,Studio,Hotel D
3347,49.0,2023-01-07,Male dorm,Hostel A
3348,25.4,2023-01-07,Single room,Hotel C
3349,56.25,2023-01-07,Female dorm,Hostel A
3350,33.0,2023-01-07,Twin room,
3351,290.0,2023-01-07,Family room,Hotel B
3352,296.0,2023-01-06,Luxury suite,Hotel B
3353,43.0,2023-01-06,Male dorm,Hostel A
3354,21.9,2023-01-06,,Hotel C
3355,20.1,2023-01-06,Twin room,Hotel C
3356,48.75,2023-01-06,Female dorm,Hostel A
3357,155.0,2023-01-06,Studio,Hotel D
3358,35.5,2023-01-06,,
3359,32.7,2023-01-06,Twin room,
3360,41.2,2023-01-06,Single room,
3361,25.4,2023-01-06,Single room,Hotel C
3362,276.0,2023-01-06,Family room,Hotel B
3363,34.0,2023-01-06,Large dorm,Hostel B
3364,30.0,2023-01-05,Male dorm,Hostel A
3365,290.0,2023-01-05,Family room,Hotel B
3366,32.5,2023-01-05,Female dorm,Hostel A
3367,23.8,2023-01-05,Single room,Hotel C
3368,20.5,2023-01-05,,Hotel C
3369,27.0,2023-01-05,Large dorm,Hostel B
3370,38.0,2023-01-05,Single room,
3371,18.9,2023-01-05,Twin room,Hotel C
3372,310.0,2023-01-05,Luxury suite,Hotel B
3373,30.2,2023-01-05,Twin room,
3374,32.8,2023-01-05,,
3375,127.0,2023-01-05,Studio,Hotel D
3376,322.0,2023-01-04,Luxury suite,Hotel B
3377,30.0,2023-01-04,Male dorm,Hostel A
3378,25.0,2023-01-04,Large dorm,Hostel B
3379,35.4,2023-01-04,Single room,
3380,28.1,2023-01-04,Twin room,
3381,17.6,2023-01-04,Twin room,Hotel C
3382,30.5,2023-01-04,,
3383,22.2,2023-01-04,Single room,Hotel C
3384,32.5,2023-01-04,Female dorm,Hostel A
3385,125.0,2023-01-04,Studio,Hotel D
3386,19.1,2023-01-04,,Hotel C
3387,302.0,2023-01-04,Family room,Hotel B
3388,32.5,2023-01-03,Female dorm,Hostel A
3389,35.5,2023-01-03,Single room,
3390,28.2,2023-01-03,Twin room,
3391,19.1,2023-01-03,,Hotel C
3392,23.0,2023-01-03,Large dorm,Hostel B
3393,126.0,2023-01-03,Studio,Hotel D
3394,310.0,2023-01-03,Luxury suite,Hotel B
3395,30.0,2023-01-03,Male dorm,Hostel A
3396,17.6,2023-01-03,Twin room,Hotel C
3397,22.2,2023-01-03,Single room,Hotel C
3398,290.0,2023-01-03,Family room,Hotel B
3399,30.6,2023-01-03,,
3400,23.2,2023-01-02,Twin room,Hotel C
3401,25.2,2023-01-02,,Hotel C
3402,40.0,2023-01-02,Large dorm,Hostel B
3403,283.0,2023-01-02,Luxury suite,Hotel B
3404,30.0,2023-01-02,Male dorm,Hostel A
3405,263.0,2023-01-02,Family room,Hotel B
3406,57.1,2023-01-02,Single room,
3407,45.3,2023-01-02,Twin room,
3408,49.2,2023-01-02,,
3409,32.5,2023-01-02,Female dorm,Hostel A
3410,29.2,2023-01-02,Single room,Hotel C
3411,127.0,2023-01-02,Studio,Hotel D
3412,300.0,2023-01-01,Studio,Hotel D
3413,63.0,2023-01-01,Male dorm,Hostel A
3414,111.25,2023-01-01,Female dorm,Hostel A
3415,243.0,2023-01-01,Luxury suite,Hotel B
3416,223.0,2023-01-01,Family room,Hotel B
3417,42.0,2023-01-01,Single room,Hotel C
3418,63.5,2023-01-01,Single room,
3419,54.7,2023-01-01,,
3420,50.3,2023-01-01,Twin room,
3421,40.0,2023-01-01,Large dorm,Hostel B
3422,36.2,2023-01-01,,Hotel C
3423,33.3,2023-01-01,Twin room,Hotel C
3424,127.71,2022-12-31,Male dorm,Hostel A
3425,154.64,2022-12-31,Female dorm,Hostel A
3426,77.5,2022-12-31,Single room,Hotel C
3427,476.0,2022-12-31,Family room,Hotel B
3428,119.4,2022-12-31,Single room,
3429,61.5,2022-12-31,Twin room,Hotel C
3430,94.7,2022-12-31,Twin room,
3431,44.0,2022-12-31,Large dorm,Hostel B
3432,66.8,2022-12-31,,Hotel C
3433,102.9,2022-12-31,,
3434,496.0,2022-12-31,Luxury suite,Hotel B
3435,300.0,2022-12-31,Studio,Hotel D
3436,79.8,2022-12-30,Twin room,
3437,154.79,2022-12-30,Female dorm,Hostel A
3438,86.7,2022-12-30,,
3439,71.5,2022-12-30,Single room,Hotel C
3440,300.0,2022-12-30,Studio,Hotel D
3441,451.0,2022-12-30,Family room,Hotel B
3442,44.0,2022-12-30,Large dorm,Hostel B
3443,61.6,2022-12-30,,Hotel C
3444,143.0,2022-12-30,Male dorm,Hostel A
3445,100.6,2022-12-30,Single room,
3446,471.0,2022-12-30,Luxury suite,Hotel B
3447,56.7,2022-12-30,Twin room,Hotel C
3448,394.0,2022-12-29,Family room,Hotel B
3449,414.0,2022-12-29,Luxury suite,Hotel B
3450,137.5,2022-12-29,Female dorm,Hostel A
3451,40.0,2022-12-29,Large dorm,Hostel B
3452,66.9,2022-12-29,Twin room,
3453,38.6,2022-12-29,,Hotel C
3454,44.8,2022-12-29,Single room,Hotel C
3455,124.0,2022-12-29,Male dorm,Hostel A
3456,153.0,2022-12-29,Studio,Hotel D
3457,84.3,2022-12-29,Single room,
3458,35.5,2022-12-29,Twin room,Hotel C
3459,72.7,2022-12-29,,
3460,20.1,2022-12-28,Twin room,Hotel C
3461,104.0,2022-12-28,Male dorm,Hostel A
3462,66.8,2022-12-28,Twin room,
3463,84.2,2022-12-28,Single room,
3464,25.3,2022-12-28,Single room,Hotel C
3465,429.0,2022-12-28,Luxury suite,Hotel B
3466,72.6,2022-12-28,,
3467,21.8,2022-12-28,,Hotel C
3468,106.25,2022-12-28,Female dorm,Hostel A
3469,141.0,2022-12-28,Studio,Hotel D
3470,24.0,2022-12-28,Large dorm,Hostel B
3471,409.0,2022-12-28,Family room,Hotel B
3472,147.0,2022-12-27,Studio,Hotel D
3473,40.0,2022-12-27,Large dorm,Hostel B
3474,71.27,2022-12-27,Male dorm,Hostel A
3475,25.3,2022-12-27,Single room,Hotel C
3476,45.9,2022-12-27,,
3477,42.2,2022-12-27,Twin room,
3478,20.1,2022-12-27,Twin room,Hotel C
3479,349.0,2022-12-27,Luxury suite,Hotel B
3480,21.8,2022-12-27,,Hotel C
3481,84.09,2022-12-27,Female dorm,Hostel A
3482,53.2,2022-12-27,Single room,
3483,329.0,2022-12-27,Family room,Hotel B
3484,137.0,2022-12-26,Studio,Hotel D
3485,381.0,2022-12-26,Luxury suite,Hotel B
3486,361.0,2022-12-26,Family room,Hotel B
3487,24.2,2022-12-26,Single room,Hotel C
3488,48.52,2022-12-26,Male dorm,Hostel A
3489,19.2,2022-12-26,Twin room,Hotel C
3490,55.65,2022-12-26,Female dorm,Hostel A
3491,44.3,2022-12-26,,
3492,20.9,2022-12-26,,Hotel C
3493,40.0,2022-12-26,Large dorm,Hostel B
3494,40.8,2022-12-26,Twin room,
3495,51.4,2022-12-26,Single room,
3496,315.0,2022-12-25,Family room,Hotel B
3497,39.0,2022-12-25,Male dorm,Hostel A
3498,39.2,2022-12-25,,
3499,19.5,2022-12-25,Twin room,Hotel C
3500,45.5,2022-12-25,Single room,
3501,24.6,2022-12-25,Single room,Hotel C
3502,36.1,2022-12-25,Twin room,
3503,124.0,2022-12-25,Studio,Hotel D
3504,40.0,2022-12-25,Large dorm,Hostel B
3505,335.0,2022-12-25,Luxury suite,Hotel B
3506,43.75,2022-12-25,Female dorm,Hostel A
3507,21.2,2022-12-25,,Hotel C
3508,52.7,2022-12-24,Single room,
3509,26.8,2022-12-24,,Hotel C
3510,24.7,2022-12-24,Twin room,Hotel C
3511,356.0,2022-12-24,Family room,Hotel B
3512,45.0,2022-12-24,Large dorm,Hostel B
3513,59.0,2022-12-24,Male dorm,Hostel A
3514,41.8,2022-12-24,Twin room,
3515,31.1,2022-12-24,Single room,Hotel C
3516,376.0,2022-12-24,Luxury suite,Hotel B
3517,68.75,2022-12-24,Female dorm,Hostel A
3518,148.0,2022-12-24,Studio,Hotel D
3519,45.4,2022-12-24,,
3520,22.4,2022-12-23,Twin room,Hotel C
3521,45.8,2022-12-23,,
3522,53.1,2022-12-23,Single room,
3523,38.0,2022-12-23,Large dorm,Hostel B
3524,42.1,2022-12-23,Twin room,
3525,46.57,2022-12-23,Male dorm,Hostel A
3526,148.0,2022-12-23,Studio,Hotel D
3527,28.3,2022-12-23,Single room,Hotel C
3528,372.0,2022-12-23,Luxury suite,Hotel B
3529,352.0,2022-12-23,Family room,Hotel B
3530,53.21,2022-12-23,Female dorm,Hostel A
3531,24.4,2022-12-23,,Hotel C
3532,335.0,2022-12-22,Luxury suite,Hotel B
3533,18.9,2022-12-22,Twin room,Hotel C
3534,26.0,2022-12-22,Large dorm,Hostel B
3535,23.8,2022-12-22,Single room,Hotel C
3536,36.49,2022-12-22,Male dorm,Hostel A
3537,20.5,2022-12-22,,Hotel C
3538,315.0,2022-12-22,Family room,Hotel B
3539,48.0,2022-12-22,,
3540,122.0,2022-12-22,Studio,Hotel D
3541,40.61,2022-12-22,Female dorm,Hostel A
3542,44.2,2022-12-22,Twin room,
3543,55.7,2022-12-22,Single room,
3544,19.1,2022-12-21,,Hotel C
3545,48.7,2022-12-21,Single room,
3546,38.6,2022-12-21,Twin room,
3547,17.6,2022-12-21,Twin room,Hotel C
3548,22.2,2022-12-21,Single room,Hotel C
3549,33.03,2022-12-21,Male dorm,Hostel A
3550,36.29,2022-12-21,Female dorm,Hostel A
3551,42.0,2022-12-21,,
3552,309.0,2022-12-21,Family room,Hotel B
3553,24.0,2022-12-21,Large dorm,Hostel B
3554,124.0,2022-12-21,Studio,Hotel D
3555,329.0,2022-12-21,Luxury suite,Hotel B
3556,48.7,2022-12-20,Single room,
3557,24.0,2022-12-20,Large dorm,Hostel B
3558,329.0,2022-12-20,Luxury suite,Hotel B
3559,17.9,2022-12-20,Twin room,Hotel C
3560,22.6,2022-12-20,Single room,Hotel C
3561,30.97,2022-12-20,Male dorm,Hostel A
3562,42.0,2022-12-20,,
3563,19.5,2022-12-20,,Hotel C
3564,309.0,2022-12-20,Family room,Hotel B
3565,38.6,2022-12-20,Twin room,
3566,126.0,2022-12-20,Studio,Hotel D
3567,33.71,2022-12-20,Female dorm,Hostel A
3568,48.7,2022-12-19,Single room,
3569,21.3,2022-12-19,Single room,Hotel C
3570,24.0,2022-12-19,Large dorm,Hostel B
3571,42.0,2022-12-19,,
3572,18.4,2022-12-19,,Hotel C
3573,127.0,2022-12-19,Studio,Hotel D
3574,32.1,2022-12-19,Male dorm,Hostel A
3575,35.13,2022-12-19,Female dorm,Hostel A
3576,309.0,2022-12-19,Family room,Hotel B
3577,16.9,2022-12-19,Twin room,Hotel C
3578,38.6,2022-12-19,Twin room,
3579,329.0,2022-12-19,Luxury suite,Hotel B
3580,16.9,2022-12-18,Twin room,Hotel C
3581,33.74,2022-12-18,Male dorm,Hostel A
3582,18.4,2022-12-18,,Hotel C
3583,22.0,2022-12-18,Large dorm,Hostel B
3584,121.0,2022-12-18,Studio,Hotel D
3585,330.0,2022-12-18,Luxury suite,Hotel B
3586,21.3,2022-12-18,Single room,Hotel C
3587,40.9,2022-12-18,Single room,
3588,310.0,2022-12-18,Family room,Hotel B
3589,32.5,2022-12-18,Twin room,
3590,37.18,2022-12-18,Female dorm,Hostel A
3591,35.3,2022-12-18,,
3592,38.0,2022-12-17,Large dorm,Hostel B
3593,26.3,2022-12-17,,Hotel C
3594,24.2,2022-12-17,Twin room,Hotel C
3595,398.0,2022-12-17,Family room,Hotel B
3596,53.0,2022-12-17,Male dorm,Hostel A
3597,145.0,2022-12-17,Studio,Hotel D
3598,71.6,2022-12-17,Single room,
3599,56.8,2022-12-17,Twin room,
3600,61.7,2022-12-17,,
3601,30.5,2022-12-17,Single room,Hotel C
3602,55.0,2022-12-17,Female dorm,Hostel A
3603,418.0,2022-12-17,Luxury suite,Hotel B
3604,143.0,2022-12-16,Studio,Hotel D
3605,74.0,2022-12-16,Single room,
3606,63.8,2022-12-16,,
3607,58.7,2022-12-16,Twin room,
3608,393.0,2022-12-16,Luxury suite,Hotel B
3609,44.0,2022-12-16,Male dorm,Hostel A
3610,373.0,2022-12-16,Family room,Hotel B
3611,24.2,2022-12-16,Twin room,Hotel C
3612,30.5,2022-12-16,Single room,Hotel C
3613,50.0,2022-12-16,Female dorm,Hostel A
3614,26.3,2022-12-16,,Hotel C
3615,38.0,2022-12-16,Large dorm,Hostel B
3616,351.0,2022-12-15,Luxury suite,Hotel B
3617,120.0,2022-12-15,Studio,Hotel D
3618,51.4,2022-12-15,Single room,
3619,23.8,2022-12-15,Single room,Hotel C
3620,34.0,2022-12-15,Male dorm,Hostel A
3621,30.0,2022-12-15,Female dorm,Hostel A
3622,331.0,2022-12-15,Family room,Hotel B
3623,44.3,2022-12-15,,
3624,18.9,2022-12-15,Twin room,Hotel C
3625,26.0,2022-12-15,Large dorm,Hostel B
3626,20.5,2022-12-15,,Hotel C
3627,40.8,2022-12-15,Twin room,
3628,17.6,2022-12-14,Twin room,Hotel C
3629,341.0,2022-12-14,Family room,Hotel B
3630,120.0,2022-12-14,Studio,Hotel D
3631,34.0,2022-12-14,Male dorm,Hostel A
3632,48.7,2022-12-14,Single room,
3633,361.0,2022-12-14,Luxury suite,Hotel B
3634,24.0,2022-12-14,Large dorm,Hostel B
3635,38.6,2022-12-14,Twin room,
3636,22.2,2022-12-14,Single room,Hotel C
3637,42.0,2022-12-14,,
3638,28.75,2022-12-14,Female dorm,Hostel A
3639,19.1,2022-12-14,,Hotel C
3640,17.6,2022-12-13,Twin room,Hotel C
3641,48.7,2022-12-13,Single room,
3642,27.0,2022-12-13,Male dorm,Hostel A
3643,19.1,2022-12-13,,Hotel C
3644,28.75,2022-12-13,Female dorm,Hostel A
3645,38.6,2022-12-13,Twin room,
3646,23.5,2022-12-13,Large dorm,Hostel B
3647,22.2,2022-12-13,Single room,Hotel C
3648,120.0,2022-12-13,Studio,Hotel D
3649,349.0,2022-12-13,Luxury suite,Hotel B
3650,329.0,2022-12-13,Family room,Hotel B
3651,42.0,2022-12-13,,
3652,30.0,2022-12-12,Female dorm,Hostel A
3653,16.9,2022-12-12,Twin room,Hotel C
3654,42.0,2022-12-12,,
3655,38.6,2022-12-12,Twin room,
3656,331.0,2022-12-12,Luxury suite,Hotel B
3657,311.0,2022-12-12,Family room,Hotel B
3658,18.4,2022-12-12,,Hotel C
3659,28.0,2022-12-12,Male dorm,Hostel A
3660,120.0,2022-12-12,Studio,Hotel D
3661,24.0,2022-12-12,Large dorm,Hostel B
3662,48.7,2022-12-12,Single room,
3663,21.3,2022-12-12,Single room,Hotel C
3664,306.0,2022-12-11,Family room,Hotel B
3665,326.0,2022-12-11,Luxury suite,Hotel B
3666,22.0,2022-12-11,Large dorm,Hostel B
3667,34.6,2022-12-11,,
