Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,later_date,rpm_null,rpm_x_torque,discrete_torque,discrete_air_temp,air_temp_process_temp,wear_squared,year,month,day,dayofweek,hour
296.6,307.5,1485.0,42.7,204.0,0.0,0.0,0.0,63409.50000000001,41.85,297.75,1.0367498314227916,41616.0,2002.0,1.0,5.0,5.0,3.0
296.5,307.5,1566.0,114.9,206.0,0.0,0.0,0.0,179933.40000000002,120.5,297.75,1.0370994940978078,42436.0,2002.0,1.0,5.0,5.0,4.0
296.3,307.3,1439.0,41.5,208.0,0.0,0.0,0.0,59718.5,41.85,297.75,1.0371245359433008,43264.0,2002.0,1.0,5.0,5.0,5.0
296.4,307.4,1416.0,50.0,210.0,0.0,0.0,0.0,70800.0,41.85,297.75,1.0371120107962213,44100.0,2002.0,1.0,5.0,5.0,6.0
296.4,307.4,2833.0,5.6,213.0,1.0,0.0,0.0,15864.8,41.85,297.75,1.0371120107962213,45369.0,2002.0,1.0,5.0,5.0,7.0
296.3,307.4,1465.0,47.1,215.0,0.0,0.0,0.0,69001.5,41.85,297.75,1.0374620317246033,46225.0,2002.0,1.0,5.0,5.0,8.0
296.4,307.4,1586.0,35.5,0.0,0.0,0.0,0.0,56303.0,41.85,297.75,1.0371120107962213,0.0,2002.0,1.0,5.0,5.0,9.0
296.3,307.3,1567.0,31.4,5.0,0.0,0.0,0.0,49203.799999999996,41.85,297.75,1.0371245359433008,25.0,2002.0,1.0,5.0,5.0,10.0
296.2,307.2,1389.0,48.6,7.0,0.0,0.0,0.0,67505.40000000001,41.85,297.75,1.037137069547603,49.0,2002.0,1.0,5.0,5.0,11.0
296.3,307.3,1368.0,49.5,10.0,0.0,0.0,0.0,67716.0,41.85,297.75,1.0371245359433008,100.0,2002.0,1.0,5.0,5.0,12.0
296.3,307.3,1444.0,49.0,13.0,0.0,0.0,0.0,70756.0,41.85,297.75,1.0371245359433008,169.0,2002.0,1.0,5.0,5.0,13.0
296.3,307.3,1498.0,41.6,15.0,0.0,0.0,0.0,62316.8,41.85,297.75,1.0371245359433008,225.0,2002.0,1.0,5.0,5.0,14.0
296.1,307.2,1615.0,30.8,18.0,0.0,0.0,0.0,49742.0,41.85,297.75,1.0374873353596756,324.0,2002.0,1.0,5.0,5.0,15.0
296.1,307.1,1898.0,102.5,20.0,0.0,0.0,0.0,194545.0,120.5,297.75,1.0371496116176968,400.0,2002.0,1.0,5.0,5.0,16.0
296.1,307.1,1350.0,53.3,22.0,0.0,0.0,0.0,71955.0,41.85,297.75,1.0371496116176968,484.0,2002.0,1.0,5.0,5.0,17.0
296.2,307.0,1625.95,37.6,25.0,0.0,0.0,1.0,60963.648999999954,41.85,297.75,1.036461850101283,625.0,2002.0,1.0,5.0,5.0,18.0
296.2,307.0,1542.0,40.6,28.0,0.0,0.0,0.0,62605.200000000004,41.85,297.75,1.036461850101283,784.0,2002.0,1.0,5.0,5.0,19.0
296.1,306.9,1541.0,32.6,33.0,0.0,0.0,0.0,50236.600000000006,41.85,297.75,1.0364741641337385,1089.0,2002.0,1.0,5.0,5.0,20.0
296.1,306.9,1951.0,23.3,38.0,0.0,1.0,0.0,45458.3,41.85,297.75,1.0364741641337385,1444.0,2012.0,1.0,5.0,3.0,21.0
296.1,306.8,1645.0,31.0,41.0,0.0,0.0,0.0,50995.0,41.85,297.75,1.0361364403917595,1681.0,2002.0,1.0,5.0,5.0,22.0
296.0,306.7,1416.0,44.2,46.0,0.0,0.0,0.0,62587.200000000004,41.85,297.75,1.0361486486486486,2116.0,2002.0,1.0,5.0,5.0,23.0
296.0,306.7,2044.0,22.3,48.0,0.0,0.0,0.0,45581.200000000004,41.85,297.75,1.0361486486486486,2304.0,2002.0,1.0,6.0,6.0,0.0
295.9,306.6,1414.0,130.0,51.0,0.0,0.0,0.0,183820.0,120.5,297.75,1.036160865157148,2601.0,2002.0,1.0,6.0,6.0,1.0
295.9,306.6,1678.0,26.7,53.0,0.0,0.0,0.0,44802.6,41.85,297.75,1.036160865157148,2809.0,2002.0,1.0,6.0,6.0,2.0
295.9,306.5,1594.0,33.2,55.0,0.0,0.0,0.0,52920.8,41.85,297.75,1.0358229131463332,3025.0,2002.0,1.0,6.0,6.0,3.0
295.8,306.5,1514.0,37.7,60.0,0.0,0.0,0.0,57077.8,41.85,297.75,1.0361730899256254,3600.0,2002.0,1.0,6.0,6.0,4.0
295.8,306.5,1358.0,49.2,63.0,0.0,0.0,0.0,66813.6,41.85,297.75,1.0361730899256254,3969.0,2002.0,1.0,6.0,6.0,5.0
295.8,306.4,1325.0,56.2,65.0,0.0,0.0,0.0,74465.0,41.85,297.75,1.035835023664638,4225.0,2002.0,1.0,6.0,6.0,6.0
279.8,306.4,1339.0,53.2,67.0,0.0,0.0,0.0,71234.8,41.85,283.0,1.0950679056468906,4489.0,2002.0,1.0,6.0,6.0,7.0
295.8,306.4,1335.0,51.7,69.0,0.0,0.0,0.0,69019.5,41.85,297.75,1.035835023664638,4761.0,2002.0,1.0,6.0,6.0,8.0
295.9,306.4,1892.0,21.7,72.0,0.0,0.0,0.0,41056.4,41.85,297.75,1.0354849611355188,5184.0,2002.0,1.0,6.0,6.0,9.0
295.9,306.4,1575.0,28.5,74.0,0.0,0.0,0.0,44887.5,41.85,297.75,1.0354849611355188,5476.0,2002.0,1.0,6.0,6.0,10.0
295.8,306.3,1444.0,45.5,76.0,0.0,0.0,0.0,65702.0,41.85,297.75,1.0354969574036512,5776.0,2002.0,1.0,6.0,6.0,11.0
295.7,306.3,1915.0,22.4,79.0,0.0,0.0,0.0,42896.0,41.85,297.75,1.0358471423740279,6241.0,2002.0,1.0,6.0,6.0,12.0
295.6,306.2,1584.0,33.6,81.0,0.0,0.0,0.0,53222.4,41.85,297.75,1.0358592692828146,6561.0,2002.0,1.0,6.0,6.0,13.0
295.7,306.3,1685.0,34.9,84.0,0.0,0.0,0.0,58806.5,41.85,297.75,1.0358471423740279,7056.0,2002.0,1.0,6.0,6.0,14.0
295.8,306.3,1337.0,54.6,87.0,0.0,0.0,0.0,73000.2,41.85,297.75,1.0354969574036512,7569.0,2002.0,1.0,6.0,6.0,15.0
295.8,306.3,1235.0,76.2,89.0,1.0,0.0,0.0,94107.0,41.85,297.75,1.0354969574036512,7921.0,2002.0,1.0,6.0,6.0,16.0
295.7,306.2,1464.0,46.2,92.0,0.0,1.0,0.0,67636.8,41.85,297.75,1.0355089617855935,8464.0,2012.0,1.0,6.0,4.0,17.0
295.7,306.2,1739.0,25.9,94.0,0.0,0.0,0.0,45040.1,41.85,297.75,1.0355089617855935,8836.0,2002.0,1.0,6.0,6.0,18.0
295.7,306.3,1490.0,34.3,97.0,0.0,0.0,0.0,51106.99999999999,41.85,297.75,1.0358471423740279,9409.0,2002.0,1.0,6.0,6.0,19.0
295.8,306.4,1356.0,48.0,99.0,0.0,0.0,0.0,65088.0,41.85,297.75,1.035835023664638,9801.0,2002.0,1.0,6.0,6.0,20.0
295.7,306.2,1397.0,52.0,101.0,0.0,0.0,0.0,72644.0,41.85,297.75,1.0355089617855935,10201.0,2002.0,1.0,6.0,6.0,21.0
295.7,306.2,1458.0,40.6,103.0,0.0,0.0,0.0,59194.8,41.85,297.75,1.0355089617855935,10609.0,2002.0,1.0,6.0,6.0,22.0
279.7,306.2,2161.0,16.5,105.0,0.0,0.0,0.0,35656.5,41.85,283.0,1.0947443689667502,11025.0,2002.0,1.0,6.0,6.0,23.0
295.6,306.1,1651.0,28.1,110.0,0.0,0.0,0.0,46393.100000000006,41.85,297.75,1.0355209742895806,12100.0,2002.0,1.0,7.0,0.0,0.0
295.6,306.1,1389.0,46.2,113.0,0.0,0.0,0.0,64171.8,41.85,297.75,1.0355209742895806,12769.0,2002.0,1.0,7.0,0.0,1.0
295.6,306.0,1370.0,52.4,115.0,0.0,0.0,0.0,71788.0,41.85,297.75,1.0351826792963463,13225.0,2002.0,1.0,7.0,0.0,2.0
295.7,306.1,1408.0,47.9,117.0,0.0,0.0,0.0,67443.2,41.85,297.75,1.0351707811971593,13689.0,2002.0,1.0,7.0,0.0,3.0
295.7,306.1,1343.0,54.4,119.0,0.0,0.0,0.0,73059.2,41.85,297.75,1.0351707811971593,14161.0,2002.0,1.0,7.0,0.0,4.0
295.7,306.2,1423.0,42.5,121.0,0.0,0.0,0.0,60477.5,41.85,297.75,1.0355089617855935,14641.0,2002.0,1.0,7.0,0.0,5.0
295.6,306.2,1426.0,48.6,124.0,0.0,0.0,0.0,69303.6,41.85,297.75,1.0358592692828146,15376.0,2002.0,1.0,7.0,0.0,6.0
295.6,306.2,1435.0,51.6,126.0,0.0,0.0,0.0,74046.0,41.85,297.75,1.0358592692828146,15876.0,2002.0,1.0,7.0,0.0,7.0
295.5,306.1,1573.0,35.1,129.0,0.0,0.0,0.0,55212.3,41.85,297.75,1.0358714043993233,16641.0,2002.0,1.0,7.0,0.0,8.0
295.6,306.2,1612.0,31.2,131.0,0.0,0.0,0.0,50294.4,41.85,297.75,1.0358592692828146,17161.0,2002.0,1.0,7.0,0.0,9.0
295.6,306.2,1446.0,49.9,133.0,0.0,0.0,0.0,72155.4,41.85,297.75,1.0358592692828146,17689.0,2002.0,1.0,7.0,0.0,10.0
295.6,306.2,1329.0,55.3,135.0,0.0,0.0,0.0,73493.7,41.85,297.75,1.0358592692828146,18225.0,2002.0,1.0,7.0,0.0,11.0
295.6,306.2,1569.0,35.1,140.0,0.0,0.0,0.0,55071.9,41.85,297.75,1.0358592692828146,19600.0,2002.0,1.0,7.0,0.0,12.0
295.6,306.1,1256.0,62.3,142.0,0.0,0.0,0.0,78248.8,41.85,297.75,1.0355209742895806,20164.0,2002.0,1.0,7.0,0.0,13.0
295.6,306.1,1383.0,48.7,147.0,0.0,0.0,0.0,67352.1,41.85,297.75,1.0355209742895806,21609.0,2002.0,1.0,7.0,0.0,14.0
295.7,306.2,2270.0,14.6,149.0,1.0,0.0,0.0,33142.0,41.85,297.75,1.0355089617855935,22201.0,2002.0,1.0,7.0,0.0,15.0
295.7,306.2,1458.0,49.8,151.0,0.0,0.0,0.0,72608.4,41.85,297.75,1.0355089617855935,22801.0,2002.0,1.0,7.0,0.0,16.0
295.6,306.1,1474.0,121.0,156.0,0.0,0.0,0.0,178354.0,120.5,297.75,1.0355209742895806,24336.0,2002.0,1.0,7.0,0.0,17.0
295.6,306.1,1462.0,49.2,158.0,0.0,0.0,0.0,71930.40000000001,41.85,297.75,1.0355209742895806,24964.0,2002.0,1.0,7.0,0.0,18.0
295.6,306.1,1669.0,29.0,161.0,0.0,0.0,0.0,48401.0,41.85,297.75,1.0355209742895806,25921.0,2002.0,1.0,7.0,0.0,19.0
295.5,306.1,1822.0,24.3,164.0,0.0,0.0,0.0,44274.6,41.85,297.75,1.0358714043993233,26896.0,2002.0,1.0,7.0,0.0,20.0
295.5,306.0,1456.0,39.2,167.0,0.0,0.0,0.0,57075.200000000004,41.85,297.75,1.0355329949238579,27889.0,2002.0,1.0,7.0,0.0,21.0
295.5,306.0,1546.0,35.9,169.0,0.0,0.0,0.0,55501.399999999994,41.85,297.75,1.0355329949238579,28561.0,2002.0,1.0,7.0,0.0,22.0
295.6,306.1,1490.0,42.7,171.0,0.0,0.0,0.0,63623.00000000001,41.85,297.75,1.0355209742895806,29241.0,2002.0,1.0,7.0,0.0,23.0
295.6,306.0,1569.0,40.4,174.0,0.0,0.0,0.0,63387.6,41.85,297.75,1.0351826792963463,30276.0,2002.0,1.0,8.0,1.0,0.0
279.5,306.0,1621.0,29.5,176.0,0.0,0.0,0.0,47819.5,41.85,283.0,1.0948121645796065,30976.0,2002.0,1.0,8.0,1.0,1.0
295.4,305.9,1518.0,40.6,178.0,0.0,0.0,0.0,61630.8,41.85,297.75,1.0355450236966826,31684.0,2002.0,1.0,8.0,1.0,2.0
295.4,305.8,1526.0,38.2,181.0,0.0,0.0,0.0,58293.200000000004,41.85,297.75,1.035206499661476,32761.0,2002.0,1.0,8.0,1.0,3.0
295.3,305.8,1589.0,36.2,184.0,0.0,0.0,0.0,57521.8,41.85,297.75,1.0355570606163225,33856.0,2002.0,1.0,8.0,1.0,4.0
295.3,305.7,1475.0,51.0,187.0,0.0,0.0,0.0,75225.0,41.85,297.75,1.0352184219437859,34969.0,2002.0,1.0,8.0,1.0,5.0
295.3,305.7,1473.0,38.5,189.0,0.0,0.0,0.0,56710.5,41.85,297.75,1.0352184219437859,35721.0,2002.0,1.0,8.0,1.0,6.0
295.4,305.8,1407.0,50.7,192.0,0.0,0.0,0.0,71334.90000000001,41.85,297.75,1.035206499661476,36864.0,2002.0,1.0,8.0,1.0,7.0
295.5,305.9,1518.0,44.1,194.0,0.0,0.0,0.0,66943.8,41.85,297.75,1.0351945854483924,37636.0,2002.0,1.0,8.0,1.0,8.0
279.5,305.9,1593.0,37.2,197.0,0.0,0.0,0.0,59259.600000000006,41.85,283.0,1.0944543828264757,38809.0,2002.0,1.0,8.0,1.0,9.0
295.5,305.9,1380.0,52.4,202.0,0.0,0.0,0.0,72312.0,41.85,297.75,1.0351945854483924,40804.0,2002.0,1.0,8.0,1.0,10.0
295.5,306.0,1423.0,45.3,205.0,0.0,0.0,0.0,64461.899999999994,41.85,297.75,1.0355329949238579,42025.0,2002.0,1.0,8.0,1.0,11.0
295.5,306.0,1800.0,27.6,208.0,0.0,0.0,0.0,49680.0,41.85,297.75,1.0355329949238579,43264.0,2002.0,1.0,8.0,1.0,12.0
295.6,306.1,1623.0,30.9,210.0,0.0,0.0,0.0,50150.7,41.85,297.75,1.0355209742895806,44100.0,2002.0,1.0,8.0,1.0,13.0
295.6,306.1,1372.0,55.6,215.0,1.0,0.0,0.0,76283.2,41.85,297.75,1.0355209742895806,46225.0,2002.0,1.0,8.0,1.0,14.0
279.6,306.0,1396.0,52.4,0.0,0.0,0.0,0.0,73150.4,41.85,283.0,1.094420600858369,0.0,2002.0,1.0,8.0,1.0,15.0
295.6,306.0,1949.0,21.9,5.0,0.0,0.0,0.0,42683.1,41.85,297.75,1.0351826792963463,25.0,2002.0,1.0,8.0,1.0,16.0
295.6,306.0,1419.0,51.1,7.0,0.0,0.0,0.0,72510.90000000001,41.85,297.75,1.0351826792963463,49.0,2002.0,1.0,8.0,1.0,17.0
295.5,305.9,1453.0,47.3,9.0,0.0,0.0,0.0,68726.9,41.85,297.75,1.0351945854483924,81.0,2002.0,1.0,8.0,1.0,18.0
295.5,305.9,1542.0,36.2,12.0,0.0,0.0,0.0,55820.4,41.85,297.75,1.0351945854483924,144.0,2002.0,1.0,8.0,1.0,19.0
295.6,306.0,1363.0,50.0,14.0,0.0,0.0,0.0,68150.0,41.85,297.75,1.0351826792963463,196.0,2002.0,1.0,8.0,1.0,20.0
295.5,306.0,1597.0,37.2,16.0,0.0,0.0,0.0,59408.4,41.85,297.75,1.0355329949238579,256.0,2002.0,1.0,8.0,1.0,21.0
295.5,306.0,1326.0,50.8,18.0,0.0,0.0,0.0,67360.8,41.85,297.75,1.0355329949238579,324.0,2002.0,1.0,8.0,1.0,22.0
295.5,306.0,1641.0,36.6,21.0,0.0,0.0,0.0,60060.600000000006,41.85,297.75,1.0355329949238579,441.0,2002.0,1.0,8.0,1.0,23.0
295.6,306.1,1418.0,46.2,24.0,0.0,0.0,0.0,65511.600000000006,41.85,297.75,1.0355209742895806,576.0,2002.0,1.0,9.0,2.0,0.0
295.6,306.2,1263.0,61.8,27.0,0.0,0.0,0.0,78053.4,41.85,297.75,1.0358592692828146,729.0,2002.0,1.0,9.0,2.0,1.0
295.6,306.2,1823.0,105.6,29.0,0.0,0.0,0.0,192508.8,120.5,297.75,1.0358592692828146,841.0,2002.0,1.0,9.0,2.0,2.0
295.5,306.1,1488.0,40.7,31.0,0.0,0.0,0.0,60561.600000000006,41.85,297.75,1.0358714043993233,961.0,2002.0,1.0,9.0,2.0,3.0
295.6,306.2,1443.0,48.9,33.0,0.0,0.0,0.0,70562.7,41.85,297.75,1.0358592692828146,1089.0,2002.0,1.0,9.0,2.0,4.0
295.6,306.2,1650.0,28.2,35.0,0.0,0.0,0.0,46530.0,41.85,297.75,1.0358592692828146,1225.0,2002.0,1.0,9.0,2.0,5.0
295.7,306.3,1462.0,44.3,37.0,0.0,0.0,0.0,64766.6,41.85,297.75,1.0358471423740279,1369.0,2002.0,1.0,9.0,2.0,6.0
295.6,306.2,1477.0,45.0,40.0,0.0,0.0,0.0,66465.0,41.85,297.75,1.0358592692828146,1600.0,2002.0,1.0,9.0,2.0,7.0
295.7,306.3,1712.0,28.5,43.0,0.0,0.0,0.0,48792.0,41.85,297.75,1.0358471423740279,1849.0,2002.0,1.0,9.0,2.0,8.0
295.7,306.3,1347.0,50.4,46.0,0.0,0.0,0.0,67888.8,41.85,297.75,1.0358471423740279,2116.0,2002.0,1.0,9.0,2.0,9.0
295.6,306.2,1287.0,54.8,49.0,0.0,0.0,0.0,70527.59999999999,41.85,297.75,1.0358592692828146,2401.0,2002.0,1.0,9.0,2.0,10.0
295.6,306.2,1428.0,44.5,51.0,0.0,0.0,0.0,63546.0,41.85,297.75,1.0358592692828146,2601.0,2002.0,1.0,9.0,2.0,11.0
295.6,306.3,1426.0,45.5,53.0,0.0,0.0,0.0,64883.0,41.85,297.75,1.0361975642760486,2809.0,2002.0,1.0,9.0,2.0,12.0
295.6,306.3,1636.0,32.7,56.0,0.0,0.0,0.0,53497.200000000004,41.85,297.75,1.0361975642760486,3136.0,2002.0,1.0,9.0,2.0,13.0
295.6,306.2,1424.0,42.5,58.0,0.0,0.0,0.0,60520.0,41.85,297.75,1.0358592692828146,3364.0,2002.0,1.0,9.0,2.0,14.0
295.6,306.3,1509.0,35.8,60.0,0.0,0.0,0.0,54022.2,41.85,297.75,1.0361975642760486,3600.0,2002.0,1.0,9.0,2.0,15.0
295.5,306.2,1448.0,48.9,65.0,0.0,0.0,0.0,70807.2,41.85,297.75,1.0362098138747884,4225.0,2002.0,1.0,9.0,2.0,16.0
295.5,306.1,1650.0,32.8,67.0,0.0,0.0,0.0,54119.99999999999,41.85,297.75,1.0358714043993233,4489.0,2002.0,1.0,9.0,2.0,17.0
295.6,306.2,1414.0,42.5,69.0,0.0,0.0,0.0,60095.0,41.85,297.75,1.0358592692828146,4761.0,2002.0,1.0,9.0,2.0,18.0
295.6,306.3,1911.0,20.9,74.0,0.0,0.0,0.0,39939.899999999994,41.85,297.75,1.0361975642760486,5476.0,2002.0,1.0,9.0,2.0,19.0
295.6,306.2,1632.0,32.2,76.0,0.0,0.0,0.0,52550.4,41.85,297.75,1.0358592692828146,5776.0,2002.0,1.0,9.0,2.0,20.0
295.7,306.4,1387.0,40.1,81.0,0.0,0.0,0.0,55618.700000000004,41.85,297.75,1.036185322962462,6561.0,2002.0,1.0,9.0,2.0,21.0
295.8,306.4,1399.0,47.6,84.0,0.0,1.0,0.0,66592.40000000001,41.85,297.75,1.035835023664638,7056.0,2012.0,1.0,9.0,0.0,22.0
295.8,306.5,1505.0,35.2,86.0,0.0,0.0,0.0,52976.00000000001,41.85,297.75,1.0361730899256254,7396.0,2002.0,1.0,9.0,2.0,23.0
295.8,306.5,1534.0,37.9,88.0,0.0,0.0,0.0,58138.6,41.85,297.75,1.0361730899256254,7744.0,2002.0,1.0,10.0,3.0,0.0
295.8,306.5,1493.0,40.5,90.0,0.0,0.0,0.0,60466.5,41.85,297.75,1.0361730899256254,8100.0,2002.0,1.0,10.0,3.0,1.0
295.8,306.6,1480.0,123.0,92.0,0.0,0.0,0.0,182040.0,120.5,297.75,1.0365111561866127,8464.0,2002.0,1.0,10.0,3.0,2.0
295.8,306.6,1621.0,31.6,95.0,0.0,0.0,0.0,51223.600000000006,41.85,297.75,1.0365111561866127,9025.0,2002.0,1.0,10.0,3.0,3.0
295.7,306.5,1737.0,26.2,97.0,0.0,0.0,0.0,45509.4,41.85,297.75,1.0365235035508962,9409.0,2002.0,1.0,10.0,3.0,4.0
295.8,306.6,1508.0,46.5,99.0,0.0,0.0,0.0,70122.0,41.85,297.75,1.0365111561866127,9801.0,2002.0,1.0,10.0,3.0,5.0
295.8,306.5,1641.0,32.2,101.0,0.0,1.0,0.0,52840.200000000004,41.85,297.75,1.0361730899256254,10201.0,2012.0,1.0,10.0,1.0,6.0
295.9,306.6,1532.0,38.6,104.0,0.0,0.0,0.0,59135.200000000004,41.85,297.75,1.036160865157148,10816.0,2002.0,1.0,10.0,3.0,7.0
295.9,306.7,1547.0,40.9,107.0,0.0,0.0,0.0,63272.299999999996,41.85,297.75,1.036498817167962,11449.0,2002.0,1.0,10.0,3.0,8.0
295.9,306.6,1412.0,120.8,109.0,0.0,0.0,0.0,170569.6,120.5,297.75,1.036160865157148,11881.0,2002.0,1.0,10.0,3.0,9.0
295.8,306.5,1568.0,35.1,111.0,0.0,0.0,0.0,55036.8,41.85,297.75,1.0361730899256254,12321.0,2002.0,1.0,10.0,3.0,10.0
295.9,306.6,1557.0,41.1,113.0,0.0,0.0,0.0,63992.700000000004,41.85,297.75,1.036160865157148,12769.0,2002.0,1.0,10.0,3.0,11.0
295.8,306.6,1644.0,35.2,115.0,0.0,0.0,0.0,57868.8,41.85,297.75,1.0365111561866127,13225.0,2002.0,1.0,10.0,3.0,12.0
295.9,306.6,1679.0,110.2,117.0,0.0,0.0,0.0,185025.80000000002,120.5,297.75,1.036160865157148,13689.0,2002.0,1.0,10.0,3.0,13.0
296.0,306.6,1511.0,35.2,119.0,0.0,0.0,0.0,53187.200000000004,41.85,297.75,1.0358108108108108,14161.0,2002.0,1.0,10.0,3.0,14.0
296.0,306.6,1628.0,36.8,121.0,0.0,0.0,0.0,59910.399999999994,41.85,297.75,1.0358108108108108,14641.0,2002.0,1.0,10.0,3.0,15.0
296.0,306.6,1392.0,51.3,124.0,0.0,0.0,0.0,71409.59999999999,41.85,297.75,1.0358108108108108,15376.0,2002.0,1.0,10.0,3.0,16.0
296.0,306.7,1917.0,21.0,127.0,0.0,0.0,0.0,40257.0,41.85,297.75,1.0361486486486486,16129.0,2002.0,1.0,10.0,3.0,17.0
296.2,306.8,1526.0,42.3,129.0,0.0,0.0,0.0,64549.799999999996,41.85,297.75,1.035786630654963,16641.0,2002.0,1.0,10.0,3.0,18.0
296.2,306.8,1389.0,133.1,132.0,0.0,0.0,0.0,184875.9,120.5,297.75,1.035786630654963,17424.0,2002.0,1.0,10.0,3.0,19.0
296.1,306.7,1409.0,42.8,134.0,0.0,0.0,0.0,60305.2,41.85,297.75,1.0357987166497804,17956.0,2002.0,1.0,10.0,3.0,20.0
296.2,306.8,1655.0,110.9,136.0,0.0,0.0,0.0,183539.5,120.5,297.75,1.035786630654963,18496.0,2002.0,1.0,10.0,3.0,21.0
296.2,306.9,1516.0,39.1,138.0,0.0,0.0,0.0,59275.6,41.85,297.75,1.0361242403781228,19044.0,2002.0,1.0,10.0,3.0,22.0
280.2,306.9,1526.0,34.9,140.0,0.0,0.0,0.0,53257.4,41.85,283.0,1.095289079229122,19600.0,2002.0,1.0,10.0,3.0,23.0
296.3,307.1,1419.0,48.6,142.0,0.0,0.0,0.0,68963.40000000001,41.85,297.75,1.0364495443806954,20164.0,2002.0,1.0,11.0,4.0,0.0
296.4,307.2,1748.0,25.3,144.0,0.0,0.0,0.0,44224.4,41.85,297.75,1.0364372469635628,20736.0,2002.0,1.0,11.0,4.0,1.0
296.4,307.1,1638.0,32.5,146.0,0.0,0.0,0.0,53235.0,41.85,297.75,1.0360998650472337,21316.0,2002.0,1.0,11.0,4.0,2.0
296.3,307.1,1534.0,33.8,151.0,0.0,0.0,0.0,51849.2,41.85,297.75,1.0364495443806954,22801.0,2002.0,1.0,11.0,4.0,3.0
296.3,307.1,1774.0,25.9,154.0,0.0,0.0,0.0,45946.6,41.85,297.75,1.0364495443806954,23716.0,2002.0,1.0,11.0,4.0,4.0
296.2,307.0,2119.0,18.3,159.0,0.0,0.0,0.0,38777.700000000004,41.85,297.75,1.036461850101283,25281.0,2002.0,1.0,11.0,4.0,5.0
296.2,307.0,1414.0,48.3,162.0,0.0,0.0,0.0,68296.2,41.85,297.75,1.036461850101283,26244.0,2002.0,1.0,11.0,4.0,6.0
296.1,307.0,1523.0,42.0,164.0,0.0,0.0,0.0,63966.0,41.85,297.75,1.0368118878757175,26896.0,2002.0,1.0,11.0,4.0,7.0
296.1,307.1,1651.0,35.7,167.0,0.0,0.0,0.0,58940.700000000004,41.85,297.75,1.0371496116176968,27889.0,2002.0,1.0,11.0,4.0,8.0
296.1,307.1,1485.0,36.0,169.0,0.0,0.0,0.0,53460.0,41.85,297.75,1.0371496116176968,28561.0,2002.0,1.0,11.0,4.0,9.0
296.2,307.2,1168.0,63.4,172.0,0.0,0.0,0.0,74051.2,41.85,297.75,1.037137069547603,29584.0,2002.0,1.0,11.0,4.0,10.0
296.3,307.3,1566.0,35.8,175.0,0.0,0.0,0.0,56062.799999999996,41.85,297.75,1.0371245359433008,30625.0,2002.0,1.0,11.0,4.0,11.0
296.3,307.2,1286.0,51.1,177.0,0.0,0.0,0.0,65714.6,41.85,297.75,1.0367870401619979,31329.0,2002.0,1.0,11.0,4.0,12.0
296.3,307.2,1446.0,45.9,180.0,0.0,0.0,0.0,66371.4,41.85,297.75,1.0367870401619979,32400.0,2002.0,1.0,11.0,4.0,13.0
296.4,307.2,2071.0,19.4,183.0,0.0,0.0,0.0,40177.399999999994,41.85,297.75,1.0364372469635628,33489.0,2002.0,1.0,11.0,4.0,14.0
296.3,307.1,1560.0,33.2,186.0,0.0,0.0,0.0,51792.00000000001,41.85,297.75,1.0364495443806954,34596.0,2002.0,1.0,11.0,4.0,15.0
296.3,307.1,1654.0,29.6,188.0,0.0,0.0,0.0,48958.4,41.85,297.75,1.0364495443806954,35344.0,2002.0,1.0,11.0,4.0,16.0
296.3,307.1,1662.0,32.9,190.0,0.0,0.0,0.0,54679.799999999996,41.85,297.75,1.0364495443806954,36100.0,2002.0,1.0,11.0,4.0,17.0
296.3,307.2,1646.0,35.0,192.0,0.0,0.0,0.0,57610.0,41.85,297.75,1.0367870401619979,36864.0,2002.0,1.0,11.0,4.0,18.0
296.2,307.1,1444.0,46.7,194.0,0.0,0.0,0.0,67434.8,41.85,297.75,1.036799459824443,37636.0,2002.0,1.0,11.0,4.0,19.0
296.3,307.2,1424.0,42.0,196.0,0.0,0.0,0.0,59808.0,41.85,297.75,1.0367870401619979,38416.0,2002.0,1.0,11.0,4.0,20.0
296.2,307.2,1382.0,52.0,201.0,0.0,0.0,0.0,71864.0,41.85,297.75,1.037137069547603,40401.0,2002.0,1.0,11.0,4.0,21.0
296.2,307.1,1413.0,53.4,203.0,0.0,0.0,0.0,75454.2,41.85,297.75,1.036799459824443,41209.0,2002.0,1.0,11.0,4.0,22.0
296.2,307.2,1633.0,31.1,0.0,0.0,0.0,0.0,50786.3,41.85,297.75,1.037137069547603,0.0,2002.0,1.0,11.0,4.0,23.0
296.2,307.1,1441.0,41.7,3.0,0.0,0.0,0.0,60089.700000000004,41.85,297.75,1.036799459824443,9.0,2002.0,1.0,12.0,5.0,0.0
296.2,307.2,1385.0,44.0,5.0,0.0,0.0,0.0,60940.0,41.85,297.75,1.037137069547603,25.0,2002.0,1.0,12.0,5.0,1.0
296.2,307.2,1552.0,34.8,8.0,0.0,0.0,0.0,54009.6,41.85,297.75,1.037137069547603,64.0,2002.0,1.0,12.0,5.0,2.0
296.2,307.3,1451.0,42.8,11.0,0.0,0.0,0.0,62102.799999999996,41.85,297.75,1.037474679270763,121.0,2002.0,1.0,12.0,5.0,3.0
280.1,307.1,1433.0,38.5,14.0,0.0,0.0,0.0,55170.5,41.85,283.0,1.0963941449482328,196.0,2002.0,1.0,12.0,5.0,4.0
